#
# FreeBSD presets
#   these are needed as event names are different than those in libpfm4
#

CPU,UNKNOWN
PRESET,PAPI_FML_INS,NOT_DERIVED,PNE_P6_C_MUL
PRESET,PAPI_FDV_INS,NOT_DERIVED,PNE_P6_C_DIV
PRESET,PAPI_FP_OPS,NOT_DERIVED,PNE_P6_C_FLOPS
PRESET,PAPI_VEC_INS,NOT_DERIVED,PNE_P6_C_MMX_INSTR_EXEC

CPU,AMD_K7
PRESET,PAPI_L1_DCM,DERIVED_ADD,PNE_K7_DC_REFILLS_FROM_SYSTEM, PNE_K7_DC_REFILLS_FROM_L2
PRESET,PAPI_L1_ICM,NOT_DERIVED,PNE_K7_IC_MISSES
PRESET,PAPI_L2_DCM,NOT_DERIVED,PNE_K7_DC_REFILLS_FROM_SYSTEM
PRESET,PAPI_L1_TCM,DERIVED_ADD,PNE_K7_DC_REFILLS_FROM_SYSTEM, PNE_K7_DC_REFILLS_FROM_L2, PNE_K7_IC_MISSES
PRESET,PAPI_TLB_DM,NOT_DERIVED,PNE_K7_L1_AND_L2_DTLB_MISSES
PRESET,PAPI_TLB_IM,NOT_DERIVED,PNE_K7_L1_AND_L2_ITLB_MISSES
PRESET,PAPI_TLB_TL,DERIVED_ADD,PNE_K7_L1_AND_L2_DTLB_MISSES, PNE_K7_L1_AND_L2_ITLB_MISSES
PRESET,PAPI_L1_LDM,NOT_DERIVED,PNE_K7_DC_REFILLS_FROM_L2_OES
PRESET,PAPI_L1_STM,NOT_DERIVED,PNE_K7_DC_REFILLS_FROM_L2_M
PRESET,PAPI_L2_LDM,NOT_DERIVED,PNE_K7_DC_REFILLS_FROM_SYSTEM_OES
PRESET,PAPI_L2_STM,NOT_DERIVED,PNE_K7_DC_REFILLS_FROM_SYSTEM_M
PRESET,PAPI_HW_INT,NOT_DERIVED,PNE_K7_HARDWARE_INTERRUPTS
PRESET,PAPI_BR_UCN,NOT_DERIVED,PNE_K7_RETIRED_FAR_CONTROL_TRANSFERS
PRESET,PAPI_BR_CN,NOT_DERIVED,PNE_K7_RETIRED_BRANCHES
PRESET,PAPI_BR_TKN,NOT_DERIVED,PNE_K7_RETIRED_TAKEN_BRANCHES
PRESET,PAPI_BR_NTK,DERIVED_SUB,PNE_K7_RETIRED_BRANCHES, PNE_K7_RETIRED_TAKEN_BRANCHES
